author,dominant_candidate,dominant_camp,n_candidates_engaged,candidates_list,eng_david_belliard,eng_emmanuel_gregoire,eng_ian_brossat,eng_pierre_yves_bournazel,eng_rachida_dati,eng_sarah_knafo,eng_sophia_chikirou,eng_thierry_mariani,community,comm_dominant_candidate
lasudoise3,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lataloche,rachida_dati,Droite,2,"ian_brossat,rachida_dati",0,0,1,0,1,0,0,0,rachida_dati,rachida_dati
latine03,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lau10742,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
laulaulau48,sarah_knafo,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
laurenc08676871,pierre_yves_bournazel,Centre-droit,3,"emmanuel_gregoire,ian_brossat,pierre_yves_bournazel",0,1,1,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
laurenceputih,rachida_dati,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,rachida_dati,rachida_dati
laurent10145,sophia_chikirou,Gauche radicale,2,"david_belliard,sophia_chikirou",1,0,0,0,0,0,1,0,sophia_chikirou,sophia_chikirou
laurent49999370,thierry_mariani,Extreme droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,thierry_mariani,thierry_mariani
laurent78987016,pierre_yves_bournazel,Centre-droit,3,"david_belliard,ian_brossat,pierre_yves_bournazel",1,0,1,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
laurent_deutsch,david_belliard,Gauche,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,david_belliard,david_belliard
laurent_vllt,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,thierry_mariani",0,0,0,1,0,0,0,1,pierre_yves_bournazel,pierre_yves_bournazel
laurentbibas,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
laurentherblay,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
laurentozon,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
laurentx19,pierre_yves_bournazel,Centre-droit,2,"emmanuel_gregoire,pierre_yves_bournazel",0,1,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
lauric13,rachida_dati,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,rachida_dati,rachida_dati
laurieannejacqu,david_belliard,Gauche,4,"david_belliard,pierre_yves_bournazel,sarah_knafo,sophia_chikirou",1,0,0,1,0,1,1,0,david_belliard,david_belliard
lauvergnat12,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
lauvinpoirier,pierre_yves_bournazel,Centre-droit,5,"david_belliard,emmanuel_gregoire,ian_brossat,pierre_yves_bournazel,rachida_dati",1,1,1,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
lavoixdu381,sarah_knafo,Droite,2,"sarah_knafo,sophia_chikirou",0,0,0,0,0,1,1,0,sarah_knafo,sarah_knafo
lavy_davan2,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
layioche,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
lazgougeon,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lazlo846495,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
lb07500,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
lbby54,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
lbcloot,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
lchevreuils,sarah_knafo,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
le_berger_merle,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
le_mat_57,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
le_pape_alain,thierry_mariani,Extreme droite,2,"pierre_yves_bournazel,thierry_mariani",0,0,0,1,0,0,0,1,thierry_mariani,thierry_mariani
lebleudelamer,ian_brossat,Gauche radicale,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,ian_brossat,ian_brossat
lebonsamar37743,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
lebunkerbtc,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
lecalhoc21,ian_brossat,Gauche radicale,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,ian_brossat,ian_brossat
lechat65163641,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
lechatdudessous,david_belliard,Gauche,2,"david_belliard,emmanuel_gregoire",1,1,0,0,0,0,0,0,david_belliard,david_belliard
lechodubitume,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lechonch78,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lecky____,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
leclebs,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
lecozregispmf,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lefevresandrine,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
lefrenchydusud1,ian_brossat,Gauche radicale,2,"ian_brossat,pierre_yves_bournazel",0,0,1,1,0,0,0,0,ian_brossat,ian_brossat
legardmichelle,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
legarsdaubagne,sarah_knafo,Droite,4,"pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",0,0,0,1,1,1,0,1,sarah_knafo,sarah_knafo
legaulois34,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lege_gele,emmanuel_gregoire,Gauche,3,"david_belliard,emmanuel_gregoire,ian_brossat",1,1,1,0,0,0,0,0,emmanuel_gregoire,emmanuel_gregoire
legermarc3,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
legion011222164,thierry_mariani,Extreme droite,3,"pierre_yves_bournazel,sarah_knafo,thierry_mariani",0,0,0,1,0,1,0,1,thierry_mariani,thierry_mariani
leglaauude,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
leglaude69,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
legoff_j_13,david_belliard,Gauche,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,david_belliard,david_belliard
legrandjacquee,ian_brossat,Gauche radicale,2,"ian_brossat,sophia_chikirou",0,0,1,0,0,0,1,0,ian_brossat,ian_brossat
legrinch35,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
leighvivian,emmanuel_gregoire,Gauche,2,"emmanuel_gregoire,pierre_yves_bournazel",0,1,0,1,0,0,0,0,emmanuel_gregoire,emmanuel_gregoire
lelasaida,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lelyasmirnovaa,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
lemakirabbej,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
lemarie_andrea,rachida_dati,Droite,3,"ian_brossat,rachida_dati,sarah_knafo",0,0,1,0,1,1,0,0,rachida_dati,rachida_dati
lemarseillais_4,thierry_mariani,Extreme droite,3,"ian_brossat,sarah_knafo,thierry_mariani",0,0,1,0,0,1,0,1,thierry_mariani,thierry_mariani
lemediapol,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
lemoinesbastie2,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
lenainfarceur,thierry_mariani,Extreme droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,thierry_mariani,thierry_mariani
lenaud75,emmanuel_gregoire,Gauche,2,"emmanuel_gregoire,pierre_yves_bournazel",0,1,0,1,0,0,0,0,emmanuel_gregoire,emmanuel_gregoire
leno6137,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
leo2malo,ian_brossat,Gauche radicale,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,ian_brossat,ian_brossat
leo34845323,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
leo_mqt,rachida_dati,Droite,2,"david_belliard,rachida_dati",1,0,0,0,1,0,0,0,rachida_dati,rachida_dati
leolo65450509,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
leonadefrance,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
leonard72530,thierry_mariani,Extreme droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,thierry_mariani,thierry_mariani
leontinejuliett,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
lepagechristia1,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
lepan671,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
lepapa8888,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
leparkone,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lepetitfut4,david_belliard,Gauche,3,"david_belliard,pierre_yves_bournazel,sarah_knafo",1,0,0,1,0,1,0,0,david_belliard,david_belliard
lepiaf4,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lepiezm79535,thierry_mariani,Extreme droite,3,"pierre_yves_bournazel,sarah_knafo,thierry_mariani",0,0,0,1,0,1,0,1,thierry_mariani,thierry_mariani
lepoyvreemmanel,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
lequation5201,rachida_dati,Droite,2,"rachida_dati,sophia_chikirou",0,0,0,0,1,0,1,0,rachida_dati,rachida_dati
leraisonneur,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
lereverent,pierre_yves_bournazel,Centre-droit,2,"ian_brossat,pierre_yves_bournazel",0,0,1,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
leroyerick,pierre_yves_bournazel,Centre-droit,5,"david_belliard,pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",1,0,0,1,1,1,0,1,pierre_yves_bournazel,pierre_yves_bournazel
leroyremy,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
lerubiementaire,ian_brossat,Gauche radicale,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,ian_brossat,ian_brossat
lesacadosdeg,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
lescoursjulien,sophia_chikirou,Gauche radicale,3,"ian_brossat,rachida_dati,sophia_chikirou",0,0,1,0,1,0,1,0,sophia_chikirou,sophia_chikirou
lesterrassesca,sarah_knafo,Droite,2,"emmanuel_gregoire,sarah_knafo",0,1,0,0,0,1,0,0,sarah_knafo,sarah_knafo
lesueurallan,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
letsunamio,pierre_yves_bournazel,Centre-droit,2,"ian_brossat,pierre_yves_bournazel",0,0,1,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
letulpadedavid,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
levercors,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
levraiparsifal,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
levraisido,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
lewis151400,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
lewo0owel,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lezineaum,rachida_dati,Droite,3,"ian_brossat,rachida_dati,sarah_knafo",0,0,1,0,1,1,0,0,rachida_dati,rachida_dati
libert42323991,sarah_knafo,Droite,2,"sarah_knafo,sophia_chikirou",0,0,0,0,0,1,1,0,sarah_knafo,sarah_knafo
liberte_lily_2,rachida_dati,Droite,4,"pierre_yves_bournazel,rachida_dati,sarah_knafo,sophia_chikirou",0,0,0,1,1,1,1,0,rachida_dati,rachida_dati
libertepeanuts,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
libre_droite,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lilianeboyer,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
liliperles,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
limmorim,david_belliard,Gauche,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,david_belliard,david_belliard
link_indra,david_belliard,Gauche,4,"david_belliard,ian_brossat,rachida_dati,thierry_mariani",1,0,1,0,1,0,0,1,david_belliard,david_belliard
lio2bvl,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
liobreys,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lipapop2,ian_brossat,Gauche radicale,4,"ian_brossat,pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,1,1,1,1,0,0,ian_brossat,ian_brossat
liryc_cz,pierre_yves_bournazel,Centre-droit,4,"david_belliard,ian_brossat,pierre_yves_bournazel,rachida_dati",1,0,1,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
lisabethdanj,sarah_knafo,Droite,3,"rachida_dati,sarah_knafo,thierry_mariani",0,0,0,0,1,1,0,1,sarah_knafo,sarah_knafo
lisesantolini,sarah_knafo,Droite,3,"pierre_yves_bournazel,sarah_knafo,thierry_mariani",0,0,0,1,0,1,0,1,sarah_knafo,sarah_knafo
lisnardsupport,rachida_dati,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,rachida_dati,rachida_dati
littledream66,ian_brossat,Gauche radicale,2,"ian_brossat,pierre_yves_bournazel",0,0,1,1,0,0,0,0,ian_brossat,ian_brossat
liz131975,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
lizdream3110,pierre_yves_bournazel,Centre-droit,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
lknosferat,sarah_knafo,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
lmicle,thierry_mariani,Extreme droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,thierry_mariani,thierry_mariani
loboxine,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
lofficielverite,rachida_dati,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,rachida_dati,rachida_dati
loiclucho,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
loindevant,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
loki2027,pierre_yves_bournazel,Centre-droit,3,"ian_brossat,pierre_yves_bournazel,sarah_knafo",0,0,1,1,0,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
lolo10002_,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lolo_75013,sarah_knafo,Droite,3,"david_belliard,pierre_yves_bournazel,sarah_knafo",1,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
lookatluc9,david_belliard,Gauche,2,"david_belliard,rachida_dati",1,0,0,0,1,0,0,0,david_belliard,david_belliard
loptismiste,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
lord_blastor_z,sarah_knafo,Droite,2,"david_belliard,sarah_knafo",1,0,0,0,0,1,0,0,sarah_knafo,sarah_knafo
lorenzetisabel2,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lorin09220632,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
los717238148281,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
losdiabolos,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lotusbleu6,sophia_chikirou,Gauche radicale,2,"ian_brossat,sophia_chikirou",0,0,1,0,0,0,1,0,sophia_chikirou,sophia_chikirou
lou111133,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
louayjouini_,david_belliard,Gauche,2,"david_belliard,rachida_dati",1,0,0,0,1,0,0,0,david_belliard,david_belliard
louberefr,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
loudisly,rachida_dati,Droite,2,"ian_brossat,rachida_dati",0,0,1,0,1,0,0,0,rachida_dati,rachida_dati
louidktz,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
louis75012,rachida_dati,Droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,rachida_dati,rachida_dati
louis_veston75,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
louisalexandrel,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
louisleonzieme,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
louisxi10,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
loula144929,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lounaeric,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lourau20e,sarah_knafo,Droite,4,"david_belliard,ian_brossat,pierre_yves_bournazel,sarah_knafo",1,0,1,1,0,1,0,0,sarah_knafo,sarah_knafo
lozinjf,david_belliard,Gauche,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,david_belliard,david_belliard
lsilgo85100,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lsingeries,ian_brossat,Gauche radicale,2,"ian_brossat,rachida_dati",0,0,1,0,1,0,0,0,ian_brossat,ian_brossat
lubayle,sarah_knafo,Droite,4,"david_belliard,pierre_yves_bournazel,rachida_dati,sarah_knafo",1,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
lucas_1f,rachida_dati,Droite,2,"ian_brossat,rachida_dati",0,0,1,0,1,0,0,0,rachida_dati,rachida_dati
lucaspierrelpm,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
luceauu,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lucgaignard,emmanuel_gregoire,Gauche,2,"david_belliard,emmanuel_gregoire",1,1,0,0,0,0,0,0,emmanuel_gregoire,emmanuel_gregoire
lucide28,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lucidite_92,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lucile_ronchon,pierre_yves_bournazel,Centre-droit,4,"david_belliard,emmanuel_gregoire,ian_brossat,pierre_yves_bournazel",1,1,1,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
lucilechab,sarah_knafo,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
luckarmorazur,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
luckasdelille59,sarah_knafo,Droite,2,"david_belliard,sarah_knafo",1,0,0,0,0,1,0,0,sarah_knafo,sarah_knafo
lucky29610,ian_brossat,Gauche radicale,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,ian_brossat,ian_brossat
lucyboregard973,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
ludoreturn,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lulu3839182774,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
luluc060462,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
lumneux222,rachida_dati,Droite,2,"ian_brossat,rachida_dati",0,0,1,0,1,0,0,0,rachida_dati,rachida_dati
luna01799154,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
lunairepierre3,thierry_mariani,Extreme droite,2,"pierre_yves_bournazel,thierry_mariani",0,0,0,1,0,0,0,1,thierry_mariani,thierry_mariani
lusoherisson,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
lvolume2,pierre_yves_bournazel,Centre-droit,3,"emmanuel_gregoire,pierre_yves_bournazel,rachida_dati",0,1,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
lwetcelle,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
lycrem3,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
lyn_linasi75,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
lysiane2212,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
m14tvc12960,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
m75009hoy,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
m_limongi,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
maathxc,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
macronardsfm,rachida_dati,Droite,5,"david_belliard,pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",1,0,0,1,1,1,0,1,rachida_dati,rachida_dati
macroniste58,david_belliard,Gauche,3,"david_belliard,emmanuel_gregoire,pierre_yves_bournazel",1,1,0,1,0,0,0,0,david_belliard,david_belliard
mactitane,ian_brossat,Gauche radicale,3,"ian_brossat,rachida_dati,sarah_knafo",0,0,1,0,1,1,0,0,ian_brossat,ian_brossat
madasol2027,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
maddemon666,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
mademoi40150313,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
